District ID,District Name,Superintendent,School ID,School Name,Principal,Grades Offered,School Type,County,Total Enrollment,Pct Mobile Students 2015-16,Enrollment K-3,Enrollment 4-5,Enrollment 6-8,Pct of Students Attending Regularly,School Self-Contained Class Size,Oregon Self-Contained Class Size,School Departmentalized Class Size,Oregon Departmentalized Class Size,School ELA Class Size,Oregon ELA Class Size,School Math Class Size,Oregon Math Class Size,School Science Class Size,Oregon Science Class Size,School Social Studies Class Size,Oregon Social Studies Class Size,Pct Ever English Learners,Pct Economically Disadvantaged,Pct Students with Disabilities,Pct Asian,Pct Black,Pct Hispanic,Pct Native American,Pct Multi-racial,Pct Pacific Islander,Pct White,Number of Languages Spoken,School Rating,Percent with All Required Vaccinations,Percent without All Required Vaccinations,ESEA Designation,Rating Compared to Similar Schools,ELA Pct Met 2014-15,ELA Pct Met 2015-16,State ELA Pct Met,Like Schools ELA Pct Met,Math Pct Met 2014-15,Math Pct Met 2015-16,State Math Pct Met,Like Schools Math Pct Met,Science Pct Met 2012-13,Science Pct Met 2013-14,Science Pct Met 2014-15,Science Pct Met 2015-16,State Science Pct Met,Like Schools Science Pct Met,Freshmen On Track 2015-16,State Freshman On Track,Like Schools Freshman On Track,Freshmen On Track 2013-14,Freshmen On Track 2014-15,Four Year Graduation Rate 2011-12,Four Year Graduation Rate 2012-13,Four Year Graduation Rate 2013-14,Four Year Graduation Rate 2014-15,State Four Year Graduation Rate,Like Schools Four Year Graduation Rate,Five Year Completion Rate 2011-12,Five Year Completion Rate 2012-13,Five Year Completion Rate 2013-14,Five Year Completion Rate 2014-15,State Five Year Completion Rate,Like Schools Five Year Completion Rate,Dropout Rate 2011-12,Dropout Rate 2012-13,Dropout Rate 2013-14,Dropout Rate 2014-15,State Dropout Rate,Like Schools Dropout Rate,Continuing Education Rate 2010-11,Continuing Education Rate 2011-12,Continuing Education Rate 2012-13,Continuing Education Rate 2013-14,State Continuing Education Rate,Like Schools Continuing Education Rate
2256,McMinnville SD 40,Maryalice Russell,1231,Newby Elementary School,Davey Altree,Grade(s) K-5,E,Yamhill,515,14.90%,348,167,--,85.80%,23,25,513,25,,,,,,,,,31%,***,12%,1%,2%,36%,2%,1%,1%,57%,5,Not Rated,98,2,,Not Rated,50.2,48.2,52.4,44.1,49,50.4,44.9,34.6,72,75,73.2,72.3,66.5,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,McMinnville SD 40,Maryalice Russell,1233,Patton Middle School,Brian Crain,Grade(s) 6-8,M,Yamhill,774,13.10%,,,,87.70%,--,--,,,24,24,27,24,28.5,26,26,27,30%,***,15%,1%,1%,33%,1%,1%,1%,62%,3,Not Rated,97,3,,Not Rated,59.1,55.9,56.7,51.5,43.1,44.3,42.8,37.7,66.8,69.4,74.2,71.8,63.8,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,McMinnville SD 40,Maryalice Russell,4639,Sue Buel Elementary,Darlene Geddes,Grade(s) K-5,E,Yamhill,508,17.20%,339,169,--,84.00%,23,25,510,25,,,,,,,,,47%,***,13%,<1%,1%,53%,<1%,1%,0,45%,4,Not Rated,96,4,,Not Rated,51.4,51.7,52.4,33.6,36.7,48.1,44.9,24.6,86.3,86.2,83.1,72.3,66.5,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,McMinnville SD 40,Maryalice Russell,1232,Wascher Elementary School,Kourtney Ferrua,Grade(s) K-5,E,Yamhill,420,16.60%,289,131,--,87.50%,24,25,422,25,,,,,,,,,28%,***,15%,1%,1%,32%,<1%,1%,0,65%,2,Not Rated,94,6,,Not Rated,51.1,57.7,52.4,47.7,44.3,60.4,44.9,39.3,78,75.9,71.7,76,66.5,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,1350,Abraham Lincoln Elementary,Megan Young,Grade(s) K-6,E,Jackson,507,13.70%,311,127,69,91.30%,26.5,25,21.5,25,,,,,,,,,<5%,37%,18%,2%,<1%,14%,0,5%,0,79%,4,Not Rated,96,4,,Not Rated,71.1,63.9,52.8,60.6,57.9,56.4,43.7,51.2,83.6,84.8,>95,85,66.5,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,3554,Central Medford High School,Amy Herbst,Grade(s) 9-12,H,Jackson,239,60.90%,,,,18.90%,--,--,,,17,24,10.5,24,23,26,28.5,27,14%,***,22%,0,5%,25%,5%,6%,1%,58%,2,Not Rated,98,2,,Not Rated,15.6,15.6,70,38.3,<5,<5,34.2,8.3,38.2,47.1,32.1,29.7,60,32.8,*,83.5,49,*,*,11.1,15,18.7,28,73.8,25.3,34.9,34.3,38.1,44.8,81.6,54.3,22.9,18.6,20.9,19.3,4.3,58.4,33.3,21.1,21.4,13.6,59.4,33
2048,Medford SD 549C,Brian  Shumate,408,Griffin Creek Elementary School,Louis Dix,Grade(s) K-6,E,Jackson,597,19.00%,329,181,87,87.60%,25,25,18,25,,,,,,,,,10%,***,16%,1%,<1%,20%,<1%,3%,0,77%,3,Not Rated,94,6,,Not Rated,54.1,54.8,52.8,46.5,37,41.1,43.7,39.5,80.3,75.6,67.1,85.5,66.5,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,421,Hedrick Middle School,Beth Anderson,Grade(s) 6-8,M,Jackson,875,14.40%,,,,79.60%,--,--,,,27,24,27,24,28,26,28,27,11%,50%,12%,1%,1%,20%,1%,5%,1%,71%,12,Not Rated,96,4,,Not Rated,62.2,66.9,56.7,57.4,44.7,49.8,42.8,40.4,79.4,71.1,77.8,80.8,63.8,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,409,Hoover Elementary School,Lynn Cataldo,Grade(s) K-6,E,Jackson,665,11.40%,368,215,82,86.50%,26,25,19,25,,,,,,,,,<5%,32%,9%,1%,<1%,13%,1%,5%,1%,80%,14,Not Rated,94,6,,Not Rated,72,77.2,52.8,61.4,58,62.8,43.7,52.4,90.2,89.4,85.9,>95,66.5,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,410,Howard Elementary School,Javier Del Rio,Grade(s) K-6,E,Jackson,469,19.80%,273,135,61,83.60%,25,25,19,25,,,,,,,,,27%,***,16%,0,1%,47%,<1%,4%,1%,46%,5,Not Rated,94,6,,Not Rated,35.9,44.7,52.8,39.5,21.3,30.8,43.7,31.3,36.4,63.6,63.3,53,66.5,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,411,Jackson Elementary School,Kelly Soter,Grade(s) K-6,E,Jackson,466,20.80%,271,120,75,82.10%,24,25,16,25,,,,,,,,,37%,***,18%,<1%,1%,52%,1%,6%,1%,40%,4,Not Rated,93,7,,Not Rated,34,40.8,52.8,35.3,27.9,25.9,43.7,26.3,48.4,40.4,46.4,67.3,66.5,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,412,Jacksonville Elementary School,Fred Kondziela,Grade(s) K-6,E,Jackson,469,13.10%,261,135,73,83.30%,28,25,24,25,,,,,,,,,<5%,38%,18%,1%,1%,12%,1%,4%,1%,80%,4,Not Rated,92,8,,Not Rated,66.7,76.5,52.8,61.8,55,51.4,43.7,52.4,88.1,80.7,89.1,90.9,66.5,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,413,Jefferson Elementary School,Rick Snyder,Grade(s) K-6,E,Jackson,477,17.30%,281,137,59,84.20%,23,25,14.5,25,,,,,,,,,20%,***,13%,<1%,<1%,35%,0,3%,<1%,62%,2,Not Rated,96,4,,Not Rated,48,59.2,52.8,48.2,39,47.3,43.7,41.9,71.2,70.3,58.5,94.5,66.5,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,416,Kennedy Elementary School,Tom Ettel,Grade(s) K-6,E,Jackson,551,19.50%,316,164,71,81.30%,24,25,11.5,25,,,,,,,,,14%,***,17%,1%,<1%,20%,1%,9%,1%,67%,8,Not Rated,92,8,,Not Rated,41.5,52.8,52.8,48.3,32.3,38.3,43.7,39.2,58.7,44.9,63.4,53.8,66.5,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,5205,Kids Unlimited Academy,Lynn Eccleston,Grade(s) K-5,E,Jackson,300,17.40%,200,100,--,89.40%,25,25,--,--,,,,,,,,,38%,***,13%,1%,<1%,54%,<1%,3%,1%,41%,2,Not Rated,95,5,,Not Rated,30.2,28.3,52.4,35,36.5,33.3,44.9,26.1,*,*,*,47.8,66.5,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,4821,Logos Public Charter School,Joseph VonDoloski,Grade(s) K-12,H,Jackson,860,29.30%,,,,>95%,11,25,,,16,24,4,24,7.5,26,3,27,<5%,35%,8%,1%,<1%,8%,1%,3%,<1%,87%,4,Not Rated,NA,NA,,Not Rated,55.4,60.3,56.5,57.7,33.7,40.1,42.7,33.1,68.5,68.9,65.4,73.5,63.7,60.4,82.8,83.5,67.3,70.3,75.4,19.4,51.4,51.1,91,73.8,63.9,52.9,42.9,72,66.7,81.6,75.3,6.9,8,6.7,2.6,4.3,5.6,37.5,55.6,36.4,50,59.4,54.6
2048,Medford SD 549C,Brian  Shumate,414,Lone Pine Elementary School,Kristina Anderson,Grade(s) K-6,E,Jackson,593,12.00%,323,184,86,85.80%,27,25,22,25,,,,,,,,,5%,45%,13%,3%,1%,15%,2%,3%,<1%,76%,8,Not Rated,95,5,,Not Rated,66.1,66.2,52.8,60,56.3,58.7,43.7,53.3,87.5,92.9,91.9,86.2,66.5,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,4593,Madrone Trail Public Charter School,Karen Bailey,Grade(s) K-8,E,Jackson,229,14.70%,98,53,78,87.80%,24,25,--,--,,,,,,,,,*,42%,14%,1%,<1%,8%,0,7%,0,84%,2,Not Rated,59,41,,Not Rated,47.9,38.8,54.5,61.2,40.1,23.5,43.9,51.3,59.1,64.4,65.1,62.5,65.2,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,422,McLoughlin Middle School,Linda White,Grade(s) 6-8,M,Jackson,812,17.20%,,,,78.80%,--,--,,,24,24,25,24,26,26,26,27,24%,***,17%,1%,1%,34%,1%,2%,1%,59%,5,Not Rated,96,4,,Not Rated,51.3,58.9,56.7,52.2,35.3,38.4,42.8,39.8,70.1,58.7,74.9,68.2,63.8,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,424,North Medford High School,Dan Smith,Grade(s) 9-12,H,Jackson,1605,17.10%,,,,69.20%,--,--,,,28.5,24,25.5,24,25,26,26.5,27,15%,52%,10%,2%,1%,22%,1%,4%,1%,68%,21,Not Rated,97,3,,Not Rated,67.4,71.4,70,71.5,31.8,34.9,34.2,33,73.9,65.6,67.5,72.1,60,59.4,86,83.5,84,69,66.7,68,74.7,76.4,83.5,73.8,81.6,84.2,82.4,87.6,84.6,81.6,88.7,2.1,2.4,2.6,3.2,4.3,2.3,54.4,52.2,56.1,56.1,59.4,57.8
2048,Medford SD 549C,Brian  Shumate,415,Oak Grove Elementary School,Elizabeth Landon,Grade(s) K-6,E,Jackson,475,22.20%,289,116,70,85.10%,23.5,25,24,25,,,,,,,,,24%,***,17%,1%,2%,37%,<1%,4%,0,55%,3,Not Rated,97,3,,Not Rated,58.3,53.9,52.8,42.4,42.7,41.1,43.7,36.5,64.6,87.5,79,80,66.5,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,417,Roosevelt Elementary School,Isis Contreras,Grade(s) K-6,E,Jackson,378,18.90%,231,89,58,83.50%,25,25,9,25,,,,,,,,,16%,***,15%,1%,1%,29%,<1%,6%,3%,59%,6,Not Rated,94,6,,Not Rated,47.6,52.3,52.8,45.5,41.8,46.4,43.7,38.4,65.2,58.3,66.7,69.2,66.5,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,418,Ruch Elementary School,Julie Barry,Grade(s) K-8,E,Jackson,211,23.10%,80,42,89,86.50%,26.5,25,--,--,,,,,,,,,<5%,***,11%,1%,3%,14%,0,6%,0,76%,2,Not Rated,75,25,,Not Rated,57.7,61.2,54.5,45.7,42.6,37.7,43.9,36.8,75.8,80,80.4,74.1,65.2,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,423,South Medford High School,Damian Crowson,Grade(s) 9-12,H,Jackson,1686,17.40%,,,,71.60%,--,--,,,27,24,24.5,24,25,26,29,27,17%,51%,8%,1%,1%,24%,1%,3%,1%,69%,13,Not Rated,96,4,,Not Rated,55.2,73.5,70,71,25,40.8,34.2,34,71.2,78.8,73.9,77.1,60,59.7,83.6,83.5,85,77.2,79.8,80.4,84.9,77.8,83,73.8,82.5,87,90.9,92.8,89.2,81.6,89,1.7,1.6,2.2,1.8,4.3,2.1,57.2,60,60.5,47.9,59.4,60.9
2048,Medford SD 549C,Brian  Shumate,5304,The Valley School of Southern Oregon,Amy Maukonen,Grade(s) 6-8,M,Jackson,75,19.00%,,,,91.50%,24,25,,,--,--,--,--,--,--,--,--,*,28%,13%,3%,1%,11%,0,4%,0,81%,2,Not Rated,90,10,,Not Rated,*,59.2,56.7,57,*,53.5,42.8,42.3,*,*,*,66.7,63.8,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,419,Washington Elementary School,Sallie Johnson,Grade(s) K-6,E,Jackson,441,20.20%,272,116,53,80.90%,26,25,15,25,,,,,,,,,27%,***,14%,0,<1%,42%,0,4%,<1%,54%,2,Not Rated,97,3,,Not Rated,32.5,29.8,52.8,43,17.5,15.4,43.7,34.2,78.7,57.4,65.2,66.7,66.5,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Medford SD 549C,Brian  Shumate,420,Wilson Elementary School,Gerry Flock,Grade(s) K-6,E,Jackson,528,22.40%,329,135,64,77.10%,25,25,15.5,25,,,,,,,,,15%,***,16%,2%,1%,27%,1%,6%,2%,61%,8,Not Rated,94,6,,Not Rated,44.7,48.3,52.8,45.8,36.7,31.9,43.7,37.6,74,77.4,63.1,67.6,66.5,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,Milton-Freewater Unified SD 7,Rob Clark,1057,Central Middle School,Tim Sprenger,Grade(s) 6-8,M,Umatilla,409,16.30%,,,,85.90%,--,--,,,22,24,23,24,23,26,24,27,46%,65%,11%,<1%,<1%,55%,<1%,3%,<1%,41%,2,Not Rated,98,2,,Not Rated,33.6,39.2,56.7,49.8,20.3,16.6,42.8,36.5,66.7,63.6,58.9,64.1,63.8,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,Milton-Freewater Unified SD 7,Rob Clark,5297,Ferndale Elementary School,Brian Heim,Grade(s) 2-3,E,Umatilla,266,12.10%,266,--,--,>95%,22,25,--,--,,,,,,,,,52%,76%,16%,1%,0,59%,1%,2%,0,38%,3,Not Rated,98,2,,Not Rated,*,27.4,48.5,--,*,22.6,48.7,--,*,*,*,*,*,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,Milton-Freewater Unified SD 7,Rob Clark,5296,Freewater Elementary School,Aaron Duff,Grade(s) 4-5,E,Umatilla,273,13.90%,--,273,--,85.90%,23,25,--,--,,,,,,,,,54%,70%,21%,<1%,0,63%,1%,1%,0,34%,3,Not Rated,97,3,,Not Rated,*,43.5,54.4,37.8,*,26.9,42.9,28.5,*,*,*,75,66.5,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,Milton-Freewater Unified SD 7,Rob Clark,5295,Grove Elementary School,Ami Muilenburg,Grade(s) K-1,E,Umatilla,257,16.20%,257,--,--,75.40%,23,25,--,--,,,,,,,,,46%,29%,10%,0,<1%,56%,5%,<1%,0,39%,2,Not Rated,93,7,,Not Rated,*,*,*,--,*,*,*,--,*,*,*,*,*,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,Milton-Freewater Unified SD 7,Rob Clark,1064,McLoughlin High School,Mindi Vaughan,Grade(s) 9-12,H,Umatilla,501,15.10%,,,,93.10%,--,--,,,22,24,23,24,21,26,22,27,46%,58%,7%,<1%,<1%,55%,1%,2%,<1%,41%,6,Not Rated,97,3,,Not Rated,28.8,67.8,70,61.4,<5,20.5,34.2,25.1,59.8,58.7,55.8,56,60,50.9,72.3,83.5,83.4,75.8,80.5,90.2,85,86.2,78.3,73.8,76.6,91.4,92.2,89.9,89.1,81.6,82.6,1,0.8,1.4,5.1,4.3,2.5,59.6,49.5,48.3,42,59.4,57
2249,Mitchell SD 55,Nancy Moon,5150,Insight School of Oregon Painted Hills,Tim Jalkanen,Grade(s) 7-12,H,Wheeler,354,79.20%,,,,34.40%,--,--,,,21.5,24,14,24,14,26,16,27,6%,53%,12%,1%,3%,14%,3%,5%,1%,74%,2,Not Rated,95,5,,Not Rated,48.1,36.7,61.7,56.1,16.4,8,41.2,23.1,63.9,51.6,37.8,45.5,62.1,52.2,13.2,83.5,42.9,25.7,13.8,--,10.4,16.2,19.1,73.8,42,--,--,26.8,31.4,81.6,47.5,--,100,43.6,49.8,4.3,19.8,--,--,22.2,41.9,59.4,45.4
2249,Mitchell SD 55,Nancy Moon,3404,Mitchell School,Tim Wilson,Grade(s) K-12,H,Wheeler,46,43.70%,,,,81.80%,8,25,,,11,24,6.5,24,3.5,26,11,27,15%,59%,15%,7%,4%,22%,0,11%,0,57%,7,Not Rated,93,7,,Not Rated,65.4,76.9,56.5,46.3,52,69.2,42.7,22.7,50,58.3,53.8,71.4,63.7,43.2,*,83.5,73.1,*,*,81.8,91.7,50,77.8,73.8,38.2,100,100,91.7,40,81.6,61.2,0,3.1,3.9,2.9,4.3,16.7,44.4,45.5,36.4,100,59.4,26.4
1925,Molalla River SD 35,Tony Mann,93,Clarkes Elementary School,Kathleen French,Grade(s) K-5,E,Clackamas,165,15.90%,101,64,--,82.90%,24,25,24,25,,,,,,,,,*,30%,26%,0,0,5%,0,6%,0,89%,2,Not Rated,93,7,,Not Rated,64.7,67.5,52.4,58.2,55.3,59,44.9,49.5,64.5,87.5,85.2,85.2,66.5,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,Molalla River SD 35,Tony Mann,94,Molalla Elementary School,Frank Luzaich,Grade(s) K-5,E,Clackamas,418,14.60%,282,136,--,86.50%,23,25,23,25,,,,,,,,,25%,65%,19%,<1%,0,35%,<1%,4%,0,61%,3,Not Rated,97,3,,Not Rated,35.6,44.8,52.4,51.9,39,45.5,44.9,42.3,66.7,75.8,70.2,80.3,66.5,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,Molalla River SD 35,Tony Mann,142,Molalla High School,Randy Dalton,Grade(s) 9-12,H,Clackamas,713,17.50%,,,,72.00%,--,--,,,25,24,26,24,24,26,32,27,13%,34%,14%,1%,<1%,15%,1%,5%,<1%,77%,9,Not Rated,96,4,,Not Rated,76.2,74.2,70,73.5,20.8,30.3,34.2,31.5,63.4,48.1,44.8,42.6,60,64.2,71.8,83.5,83.3,79.7,80.7,75.2,80,80.3,77.5,73.8,80.4,81.4,88.9,87.1,82.8,81.6,86.3,1.9,2.2,1.9,3.5,4.3,2.4,53.3,52.2,58.1,44,59.4,54.9
1925,Molalla River SD 35,Tony Mann,4745,Molalla River Academy,Shelly Urben,Grade(s) K-8,E,Clackamas,204,8.50%,95,45,64,88.40%,24,25,36,25,,,,,,,,,*,*,16%,0,1%,8%,1%,5%,0,84%,2,Not Rated,87,13,,Not Rated,39.3,55.3,54.5,80.4,39.3,43.4,43.9,74.4,78.1,80,65.7,70,65.2,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,Molalla River SD 35,Tony Mann,95,Molalla River Middle School,Mike Nelson,Grade(s) 6-8,M,Clackamas,523,11.20%,,,,81.80%,7.5,25,,,27,24,27,24,29.5,26,24.5,27,14%,44%,19%,<1%,<1%,19%,1%,5%,<1%,75%,9,Not Rated,96,4,,Not Rated,47.9,54.6,56.7,60.5,33.2,30.4,42.8,42.9,69.5,68.4,70.4,65.8,63.8,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,Molalla River SD 35,Tony Mann,121,Mulino Elementary School,Alan Willey,Grade(s) K-5,E,Clackamas,293,13.70%,213,80,--,86.90%,24.5,25,24.5,25,,,,,,,,,6%,36%,12%,<1%,0,9%,1%,6%,<1%,84%,6,Not Rated,92,8,,Not Rated,45.8,51.2,52.4,62.3,39.2,38.8,44.9,52.9,79.4,83.7,65.8,55.2,66.5,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,Molalla River SD 35,Tony Mann,4818,Renaissance Public Academy,Darrel Camp,Grade(s) 4-12,H,Clackamas,83,21.10%,,,,88.20%,9,25,,,12,24,11,24,10,26,9,27,10%,7%,*,0,0,14%,0,11%,0,75%,3,Not Rated,87,13,,Not Rated,47.2,50,57.9,59.7,34,20,41.6,38.5,73.2,85.3,73,72.7,63.7,65.9,<5,83.5,92.7,60,50,50,0,80,0,73.8,82.4,--,50,60,80,81.6,92.5,0,0,8.8,6.7,4.3,1.4,--,0,0,0,59.4,50.9
1925,Molalla River SD 35,Tony Mann,128,Rural Dell Elementary School,Larry Conley,Grade(s) K-5,E,Clackamas,239,16.20%,171,68,--,80.10%,27,25,27,25,,,,,,,,,7%,43%,11%,0,0,12%,0,4%,1%,83%,3,Not Rated,91,9,,Not Rated,41.2,45.5,52.4,53.3,33.3,23.6,44.9,44.6,67.7,53.8,58.1,69.7,66.5,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,Monroe SD 1J,Russell Pickett,1321,Monroe Grade School,Kathi Holvey,Grade(s) K-8,E,Benton,316,20.50%,142,67,107,77.90%,21,25,18,25,,,,,,,,,12%,51%,16%,<1%,0,19%,1%,3%,0,77%,3,Not Rated,98,2,,Not Rated,42.9,46.8,54.5,51.3,33.3,35.5,43.9,43.2,>95,88.2,81.1,83.9,65.2,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,Monroe SD 1J,Russell Pickett,43,Monroe High School,Bill Crowson,Grade(s) 9-12,H,Benton,136,10.60%,,,,77.00%,--,--,,,16,24,30,24,39,26,19,27,15%,44%,12%,1%,0,17%,0,1%,0,82%,3,Not Rated,98,2,,Not Rated,41.9,81.5,70,77.8,25,33.3,34.2,34.9,74.3,70,>95,76.9,60,67.6,85.7,83.5,87.3,75,86.5,79.5,88.9,81,75,73.8,83,85,82.1,92.6,85.7,81.6,87.6,0.7,0,2.3,2.3,4.3,2.4,58.8,50,64,54.3,59.4,55.2
2010,Monument SD 8,Earl Pettit,3350,Monument School,Earl Pettit,Grade(s) K-12,H,Grant,65,6.10%,,,,81.00%,--,--,,,12,24,6,24,7,26,6,27,*,55%,15%,0,2%,8%,8%,0,0,83%,1,Not Rated,89,11,,Not Rated,74.2,64.5,56.5,55.4,35.5,29,42.7,31.9,86.7,>95,92.9,61.5,63.7,61.5,*,83.5,88.8,*,*,100,100,57.1,100,73.8,82,100,100,100,57.1,81.6,90.3,0,0,0,0,4.3,1.5,66.7,66.7,0,0,59.4,45.3
2147,Morrow SD 1,Dirk Dirksen,813,A C Houghton Elementary School,Tracey Johnson,Grade(s) K-3,E,Morrow,275,22.10%,275,--,--,79.70%,22.5,25,--,--,,,,,,,,,38%,75%,20%,<1%,0,48%,0,4%,0,48%,3,Not Rated,94,6,,Not Rated,42.5,35.1,48.5,--,39.7,35.1,48.7,--,*,*,*,*,*,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,Morrow SD 1,Dirk Dirksen,815,Heppner Elementary School,Matt Combe,Grade(s) K-6,E,Morrow,181,20.80%,101,46,34,89.20%,21.5,25,3,25,,,,,,,,,*,50%,13%,1%,1%,11%,1%,3%,1%,83%,2,Not Rated,99,1,,Not Rated,61.1,52.6,52.8,51.5,55.6,51.5,43.7,41.7,81.8,85.7,73.3,69.2,66.5,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,Morrow SD 1,Dirk Dirksen,818,Heppner Junior/Senior High School,Matt Combe,Grade(s) 7-12,H,Morrow,160,16.30%,,,,83.80%,--,--,,,8,24,11,24,17,26,18,27,*,29%,11%,1%,0,6%,0,3%,0,91%,3,Not Rated,94,6,,Not Rated,77.6,66.7,61.7,62.1,48.6,47.2,41.2,38.1,62.5,62.8,77.1,68.9,62.1,66.2,93.3,83.5,86.3,87,91.3,93.1,84.2,96.3,74.1,73.8,80.4,91.9,93.1,91.7,100,81.6,91.1,1.6,0.8,0.9,1.8,4.3,1.4,60.6,66.7,66.7,42.3,59.4,54.5
2147,Morrow SD 1,Dirk Dirksen,4048,Irrigon Elementary School,Erin Stocker,Grade(s) 4-6,E,Morrow,189,13.50%,--,131,58,91.10%,27,25,30,25,,,,,,,,,46%,78%,16%,0,0,52%,0,2%,0,47%,2,Not Rated,98,2,,Not Rated,36.5,31.3,54.3,36.4,23.7,21.3,41.9,28.3,35,30.8,32.7,20,66.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,Morrow SD 1,Dirk Dirksen,817,Irrigon Junior/Senior High School,Ryan Keefauver,Grade(s) 7-12,H,Morrow,375,16.60%,,,,80.50%,--,--,,,21,24,18,24,17,26,23,27,33%,67%,16%,0,0,48%,1%,1%,0,51%,2,Not Rated,96,4,,Not Rated,51.4,46.8,61.7,60,21.7,15.1,41.2,40.6,55.3,51.5,45.2,39.7,62.1,55.4,92.5,83.5,73.6,88.6,90.3,78,81.3,79,83.6,73.8,86.6,79.2,85.7,93.8,81,81.6,88.5,0.9,2.3,1.3,2.7,4.3,1.7,58.1,43.9,68.3,46,59.4,53.1
2147,Morrow SD 1,Dirk Dirksen,820,Riverside Junior/Senior High School,Marie Shimer,Grade(s) 7-12,H,Morrow,396,15.70%,,,,79.80%,--,--,,,17.5,24,17,24,19,26,22,27,63%,71%,12%,0,1%,79%,<1%,2%,0,19%,4,Not Rated,100,0,,Not Rated,44.5,45.8,61.7,59.4,18.9,19.3,41.2,41.6,51.5,62.3,50.9,38.7,62.1,33.8,78,83.5,90.2,76.4,87.7,78.9,69.6,83.1,76.7,73.8,74.6,85.7,87.8,83.6,88.7,81.6,87,1.1,0.8,1.5,1.5,4.3,4.8,42,43.5,42.9,32.8,59.4,42.9
2147,Morrow SD 1,Dirk Dirksen,814,Sam Boardman Elementary School,Sarah Kimmell,Grade(s) K-3,E,Morrow,329,19.50%,329,--,--,83.30%,19,25,--,--,,,,,,,,,71%,83%,13%,0,0,84%,0,1%,0,16%,2,Not Rated,94,6,,Not Rated,33.3,31.5,48.5,--,28,33.7,48.7,--,*,*,*,*,*,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,Morrow SD 1,Dirk Dirksen,4047,Windy River Elementary School,Brandon Hammond,Grade(s) 4-6,E,Morrow,216,21.20%,--,140,76,93.60%,25,25,33.5,25,,,,,,,,,69%,81%,10%,0,<1%,78%,0,1%,0,21%,2,Not Rated,98,2,,Not Rated,42,35.6,54.3,28.1,19.9,19.5,41.9,21.1,47.8,61.7,47.1,37.1,66.5,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
