DistInstID,SchlYr,CntyNm,DistNm,BldgNm,DistStudCnt,YrBlt,YrRemod,SqFt,DistSqFt,last column
2195,"7/1/2000","SHERMAN","Sherman County SD","RUFUS TEACHERAGE 2",364,1930,,693,143879,-
2195,"7/1/2000","SHERMAN","Sherman County SD","RUFUS TEACHERAGE 3",364,1930,,693,143879,-
2195,"7/1/2000","SHERMAN","Sherman County SD","RUFUS TEACHERAGE 4",364,1930,,693,143879,-
2195,"7/1/2000","SHERMAN","Sherman County SD","RUFUS PUMPHOUSE",364,1945,,180,143879,-
2195,"7/1/2000","SHERMAN","Sherman County SD","RUFUS BUS BARN",364,1945,,1229,143879,-
2195,"7/1/2000","SHERMAN","Sherman County SD","RUFUS SCHOOL BLDG 1",364,1928,,17498,143879,-
2195,"7/1/2000","SHERMAN","Sherman County SD","RUFUS BUILDING 2",364,1962,,4679,143879,-
2195,"7/1/2000","SHERMAN","Sherman County SD","SOUTH SHERMAN ELEMENTARY",364,1991,,31900,143879,-
2195,"7/1/2000","SHERMAN","Sherman County SD","SHERMAN HIGH",364,1956,1992,53082,143879,-
2195,"7/1/2000","SHERMAN","Sherman County SD","NORTH SHERMAN ELEMENTARY",364,1916,1991,32180,143879,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","MYRTLE CREEK INTERMEDIATE",1914,1927,,11500,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","MYRTLE CREEK INTERMEDIATE-GYM",1914,1930,1948,10738,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","CANYONVILLE JR HIGH-GYM",1914,1935,,9500,307710,-
1947,"7/1/2001","COLUMBIA","VERNONIA SCH DIST 47J","District Office Bldg",767,1975,1996,1400,135406,-
1947,"7/1/2001","COLUMBIA","VERNONIA SCH DIST 47J","Lincoln Elementary School",767,1926,,10208,135406,-
1947,"7/1/2001","COLUMBIA","VERNONIA SCH DIST 47J","Lincoln Modular Classrooms",767,1985,,1680,135406,-
1947,"7/1/2001","COLUMBIA","VERNONIA SCH DIST 47J","Mist Elementary School",767,1917,1980,4800,135406,-
1947,"7/1/2001","COLUMBIA","VERNONIA SCH DIST 47J","Mist Elementary Gym",767,1917,,3000,135406,-
1947,"7/1/2001","COLUMBIA","VERNONIA SCH DIST 47J","WASHINGTON ELEMENTARY SCHOOL",767,1930,,56068,135406,-
1947,"7/1/2001","COLUMBIA","VERNONIA SCH DIST 47J","Washington Modular Classrms",767,1996,,2600,135406,-
1947,"7/1/2001","COLUMBIA","VERNONIA SCH DIST 47J","Washington Play Structure",767,1999,,4000,135406,-
1947,"7/1/2001","COLUMBIA","VERNONIA SCH DIST 47J","Vernonia High School",767,1950,,40950,135406,-
1947,"7/1/2001","COLUMBIA","VERNONIA SCH DIST 47J","Vernonia High Shop Bldg",767,1950,,7500,135406,-
1947,"7/1/2001","COLUMBIA","VERNONIA SCH DIST 47J","Vernonia High Modular Classrms",767,1996,,3200,135406,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","FERN RIDGE DISTRICT ADMIN",1805,1945,2001,3200,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","FERN RIDGE DISTRICT BUS SHOP",1805,1961,,4102,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","FERN RIDGE DISTRICT WAREHOUSE",1805,1961,2000,2000,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","CENTRAL ELEMENTARY",1805,1945,2001,18644,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","ELMIRA ELEMENTARY",1805,1945,2001,36486,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","FERN RIDGE MIDDLE",1805,1961,1999,94036,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","NOTI ELEMENTARY Main Building",1805,1929,2000,11180,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","NOTI ELEMENTARY-GYM",1805,1987,1987,4500,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","NOTI ELEMENTARY-UPPER",1805,1945,,6930,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","VENETA ELEMENTARY",1805,1945,2001,44283,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","VENETA MODUAL MID-LANE",1805,1961,1992,3132,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","ELMIRA HIGH - SECTIONS  A;B;C;D;E",1805,1961,2000,41534,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","Elmira High - F Section",1805,1985,2000,6300,332097,-
2084,"7/1/2001","LANE","Fern Ridge SD 28J","ELMIRA HIGH - MUSIC ROOM",1805,1961,,2560,332097,-
2205,"7/1/2001","UMATILLA","Milton-Freewater Unified SD 7","MCLOUGHLIN HIGH - NORTH WING",1980,1921,,13281,289143,-
2205,"7/1/2001","UMATILLA","Milton-Freewater Unified SD 7","MCLOUGHLIN UH",1980,1921,1963,6188,289143,-
2205,"7/1/2001","UMATILLA","Milton-Freewater Unified SD 7","MCLOUGHLIN HIGH - QUAD",1980,1963,,5540,289143,-
2205,"7/1/2001","UMATILLA","Milton-Freewater Unified SD 7","MCLOUGHLIN HIGH - GYM",1980,1963,,24968,289143,-
2205,"7/1/2001","UMATILLA","Milton-Freewater Unified SD 7","MCLOUGHLIN HIGH-VOC AG",1980,1974,,11862,289143,-
2205,"7/1/2001","UMATILLA","Milton-Freewater Unified SD 7","MCLOUGHLIN HIGH - TRACK STORAG",1980,1981,,915,289143,-
2205,"7/1/2001","UMATILLA","Milton-Freewater Unified SD 7","MCLOUGHLIN HIGH - MAINT BLDG",1980,1981,,810,289143,-
2205,"7/1/2001","UMATILLA","Milton-Freewater Unified SD 7","MCLOUGHLIN HIGH - MATH/ART/BND",1980,1940,1954,9069,289143,-
2183,"7/1/2001","MULTNOMAH","GRESHAM-BARLOW SCH DIST 10J","WEST ORIENT ELEMENTARY",11632,1929,1997,76425,1681568,-
2090,"7/1/2001","LANE","MCKENZIE SCH DIST 68","MCKENZIE ELEMENTARY",280,1950,1966,38905,115889,-
2183,"7/1/2001","MULTNOMAH","GRESHAM-BARLOW SCH DIST 10J","WEST ORIENT ELEMENTARY-GARAGE",11632,1945,1945,1000,1681568,-
2090,"7/1/2001","LANE","MCKENZIE SCH DIST 68","NEW GYM",280,1999,,12010,115889,-
2090,"7/1/2001","LANE","MCKENZIE SCH DIST 68","LCC LEARNING CENTER",280,1999,,3330,115889,-
2183,"7/1/2001","MULTNOMAH","GRESHAM-BARLOW SCH DIST 10J","GRESHAM HIGH",11632,1914,2001,214800,1681568,-
2085,"7/1/2001","LANE","Mapleton SD 32","MAPLETON Sr HIGH",279,1949,,29312,72322,-
2085,"7/1/2001","LANE","Mapleton SD 32","MAPLETON MIDDLE",279,1938,,13968,72322,-
2085,"7/1/2001","LANE","Mapleton SD 32","MAPLETON ELEMENTARY/ADMIN",279,1958,,21762,72322,-
2085,"7/1/2001","LANE","Mapleton SD 32","WOOD SHOP",279,1949,,5000,72322,-
2085,"7/1/2001","LANE","Mapleton SD 32","BUS BARN",279,1988,,2280,72322,-
2112,"7/1/2001","MALHEUR","Malheur County SD 51","Oregon School Building",0,1960,,900,900,-
2012,"7/1/2001","GRANT","Long Creek SD 17","LONG CREEK ELEMENTARY",70,1971,,11885,20440,-
2012,"7/1/2001","GRANT","Long Creek SD 17","LONG CREEK HIGH",70,1950,,8555,20440,-
2056,"7/1/2001","KLAMATH","KLAMATH FALLS CITY SCHOOLS","KLAMATH FALLS 1 ADMIN/MAINT/BUS BARN",4038,1945,1961,14000,692889,-
2056,"7/1/2001","KLAMATH","KLAMATH FALLS CITY SCHOOLS","CONGER ELEMENTARY",4038,1930,1980,38849,692889,-
2056,"7/1/2001","KLAMATH","KLAMATH FALLS CITY SCHOOLS","MILLS ELEMENTARY",4038,1929,,59914,692889,-
2056,"7/1/2001","KLAMATH","KLAMATH FALLS CITY SCHOOLS","RIVERSIDE ELEMENTARY",4038,1929,,25952,692889,-
2056,"7/1/2001","KLAMATH","KLAMATH FALLS CITY SCHOOLS","KLAMATH UNION HIGH",4038,1929,1996,206740,692889,-
2262,"7/1/2001","CLATSOP","Knappa SD 4","HILDA LAHTI ELEMENTARY",600,1959,1967,50000,116735,-
2219,"7/1/2001","WALLOWA","Joseph SD 6","JOSEPH ELEMENTARY",300,1940,1997,13900,67260,-
2219,"7/1/2001","WALLOWA","Joseph SD 6","JOSEPH HIGH & JR HIGH",300,1968,,50800,67260,-
2219,"7/1/2001","WALLOWA","Joseph SD 6","IMNAHA ELEMENTARY",300,1956,,2560,67260,-
2107,"7/1/2001","MALHEUR","Jordan Valley SD 3","JORDAN VALLEY ELEMENTARY/GYM",84,1911,,32050,66308,-
2107,"7/1/2001","MALHEUR","Jordan Valley SD 3","JORDAN VALLEY ELEM-MODULE",84,1978,,1040,66308,-
2107,"7/1/2001","MALHEUR","Jordan Valley SD 3","JORDAN VALLEY ELEM-STORAGE",84,1980,,480,66308,-
2107,"7/1/2001","MALHEUR","Jordan Valley SD 3","ROCKVILLE ELEMENTARY",84,1970,,1100,66308,-
2107,"7/1/2001","MALHEUR","Jordan Valley SD 3","JORDAN VALLEY HIGH",84,1940,,18720,66308,-
2107,"7/1/2001","MALHEUR","Jordan Valley SD 3","JORDAN VALLEY HIGH GYM",84,1999,,10918,66308,-
2107,"7/1/2001","MALHEUR","Jordan Valley SD 3","JORDAN VALLEY  AGRICULTURAL SHOP",84,1997,,2000,66308,-
2091,"7/1/2001","LANE","Junction City SD 69","LAUREL ELEMENTARY",1994,1949,1996,53102,363102,-
2091,"7/1/2001","LANE","Junction City SD 69","OAKLEA MIDDLE",1994,1976,1996,84700,363102,-
2091,"7/1/2001","LANE","Junction City SD 69","JUNCTION CITY HIGH SCHOOL - West Wing",1994,1952,1998,150000,363102,-
2091,"7/1/2001","LANE","Junction City SD 69","DISTRICT MAINTENANCE SHOP",1994,1997,,2800,363102,-
1931,"7/1/2001","CLACKAMAS","Gladstone SD 115","GLADSTONE DISTRICT OFFICE",2415,1977,1984,3434,322084,-
1931,"7/1/2001","CLACKAMAS","Gladstone SD 115","GLADSTONE ELEMENTARY (rebuilt 45 %)",2415,1958,1996,76000,322084,-
1931,"7/1/2001","CLACKAMAS","Gladstone SD 115","KRAXBERGER MIDDLE SCHOOL (5-8)",2415,1969,1996,76000,322084,-
1931,"7/1/2001","CLACKAMAS","Gladstone SD 115","GLADSTONE HIGH",2415,1965,1996,144000,322084,-
2245,"7/1/2001","WASHINGTON","GASTON SCH DIST 511J","GASTON JR/SR HIGH SCHOOL",573,1980,1987,16766,88581,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","LIBERTY ELEM SCHOOL",35108,1800,1993,52273,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","EYRE ELEM SCHOOL",35108,1976,,49312,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","MC KAY HIGH SCHOOL",35108,1978,2001,247196,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","MC KINLEY ELEM SCHOOL",35108,1915,2000,33720,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","MC NARY HIGH SCHOOL",35108,1964,1986,235600,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","MIDDLE GROVE PRIMARY SCH",35108,1947,1978,18770,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","MORNINGSIDE ELEM SCHOOL",35108,1953,1977,50996,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","MYERS ELEM SCHOOL",35108,1973,1993,46746,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","NORTH SALEM HIGH SCHOOL",35108,1936,1985,261874,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","PARRISH MIDDLE SCHOOL",35108,1923,2001,109522,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","PRINGLE ELEM SCHOOL",35108,1985,1990,50600,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","RICHMOND ELEM SCHOOL",35108,1911,1977,45892,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","ROSEDALE ELEM SCHOOL",35108,1952,1986,24632,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","SALEM HEIGHTS ELEM SCHOOL",35108,1938,1987,43783,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","SCHIRLE ELEM SCHOOL",35108,1976,,50968,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","SCOTT ELEM",35108,1976,,49888,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","SOUTH SALEM HIGH SCHOOL",35108,1954,1973,265450,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","SPRAGUE HIGH SCHOOL",35108,1972,1992,248734,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","STEPHENS MIDDLE SCHOOL",35108,1994,,106700,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","SUMPTER ELEM SCHOOL",35108,1979,,48352,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","WALDO MIDDLE SCHOOL",35108,1957,2000,108048,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","WALKER MIDDLE SCHOOL",35108,1960,2000,139920,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","WASHINGTON ELEM SCHOOL",35108,1948,2000,65156,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","WHITEAKER MIDDLE SCHOOL",35108,1968,1973,114452,4063964,-
2142,"7/1/2000","MARION","SALEM/KEIZER SCH DIST 24J","YOSHIKAI ELEMENTARY SCHOOL",35108,1994,,49000,4063964,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","ABERNETHY ELEM SCH",53120,1924,1996,50358,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","AINSWORTH ELEM SCHOOL",53120,1912,1997,57593,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","ALAMEDA ELEM SCHOOL",53120,1921,1997,64957,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","APPLEGATE ELEM SCHOOL",53120,1954,1999,26101,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","ARLETA ELEM SCHOOL",53120,1929,2001,76489,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","ASTOR ELEM SCHOOL",53120,1949,1996,47360,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","ATKINSON ELEM SCHOOL",53120,1953,1997,58057,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","BALL ELEM SCHOOL",53120,1948,1996,22797,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","BEACH ELEM SCHOOL",53120,1928,2000,70404,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","BEAUMONT MIDDLE SCHOOL",53120,1926,1997,94431,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","BENSON POLYTECHNIC HIGH S",53120,1917,1996,441219,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","BINNSMEAD MIDDLE SCHOOL",53120,1949,1997,109059,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","BOISE/ELIOT ELEM SCHOOL",53120,1926,1996,61379,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","BRIDGER ELEM SCHOOL",53120,1951,1997,45142,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","BRIDLEMILE ELEM SCHOOL",53120,1956,1997,59037,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","BROOKLYN ELEM SCHOOL",53120,1930,1997,39084,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","BUCKMAN ELEM SCHOOL",53120,1922,1996,82023,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","CAPITOL HILL ELEM SCHOOL",53120,1917,1997,46241,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","CHAPMAN ELEM SCHOOL",53120,1923,1997,62962,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","CHIEF JOSEPH ELEM SCHOOL",53120,1949,1996,46204,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","CLARENDON ELEM SCHOOL",53120,1970,1996,42958,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","CLARK ELEM SCHOOL",53120,1955,1996,50595,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","CLEVELAND HIGH SCHOOL",53120,1929,2001,252885,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","CRESTON ELEM SCHOOL",53120,1946,1997,70765,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","DUNIWAY ELEM SCHOOL",53120,1926,1997,67492,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","EDWARDS ELEM",53120,1960,1996,20502,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","FAUBION ELEM SCHOOL",53120,1950,1997,57846,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","FERNWOOD MIDDLE SCHOOL",53120,1911,1997,74963,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","FRANKLIN HIGH SCHOOL",53120,1915,2000,294878,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","GEORGE MIDDLE SCHOOL",53120,1950,1997,78713,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","GLENCOE ELEM SCHOOL",53120,1923,1996,64378,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","GRANT HIGH SCHOOL",53120,1923,2001,275173,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","GRAY MIDDLE SCHOOL",53120,1951,2000,60624,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","GREGORY HEIGHTS MIDDLE SCH",53120,1923,1996,95438,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","GROUT ELEM SCHOOL",53120,1927,2001,65838,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","HAYHURST ELEM SCHOOL",53120,1954,1996,56266,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","HOLLYROOD ELEM SCHOOL",53120,1959,2001,15701,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","HOSFORD MIDDLE SCHOOL",53120,1925,1997,77050,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","HUMBOLDT ELEM SCHOOL",53120,1959,1997,46865,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","IRVINGTON ELEM SCHOOL",53120,1932,1997,65285,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","JACKSON MIDDLE SCHOOL",53120,1964,1997,247779,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","JAMES JOHN ELEM",53120,1929,1996,63697,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","JEFFERSON HIGH SCHOOL",53120,1909,1997,400817,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","KELLOGG MIDDLE SCHOOL",53120,1917,1997,94592,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","KELLY ELEM SCHOOL",53120,1957,1998,97546,9532988,-
2180,"7/1/2000","MULTNOMAH","Portland Sch Dist 1j","KENTON ELEM SCHOOL",53120,1913,2000,52363,9532988,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","CANYONVILLE JR HIGH",1914,1935,,9712,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","CANYONVILLE JR HIGH-CAFETERIA",1914,1956,,2970,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","HILLTOP ELEMENTARY",1914,1963,,7420,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","SOUTH UMPQUA DISTRICT OFFICE",1914,1973,1977,6168,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","CANYONVILLE PRIMARY",1914,1956,1986,13838,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","MYRTLE CREEK ELEMENTARY",1914,1949,1954,26186,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","COFFENBERRY JR HIGH",1914,1947,,22829,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","COFFENBERRY JR HIGH-SHOP",1914,1956,,6500,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","TRI CITY ELEMENTARY",1914,1952,1988,40395,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","SOUTH UMPQUA HIGH",1914,1965,2000,115000,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","SOUTH UMPQUA MOBIL ANNEX",1914,1975,,1904,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","SOUTH UMPQUA - ANNEX 1",1914,1983,,1485,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","SOUTH UMPQUA - ANNEX 2",1914,1983,,1512,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","MYRTLE CREEK ELEM-MULTIPURPOSE RM",1914,1988,,7725,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","MYRTLE CREEK ELEM-LAUNDRY/BOILER",1914,1948,,625,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","COFFENBERRY MODULAR CLASS",1914,1992,,1728,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","COFFFENBERRY MUSIC BUILDING",1914,1930,,1750,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","SUHS ALTERNATIVE CENTER",1914,1993,,2500,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","TAG/MAINTENANCE OFFICE",1914,1954,,1850,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","TITLE I MODULAR BUILDING",1914,1995,,900,307710,-
1994,"7/1/2000","DOUGLAS","SOUTH UMPQUA SCH DIST 19","DISTRICT MAINTENANCE SHOP",1914,1928,,2975,307710,-
2102,"7/1/2000","LINN","SWEET HOME SCH DIST 55","SWEET HOME ADMIN OFFICES",2379,1940,1962,20480,402567,-
2102,"7/1/2000","LINN","SWEET HOME SCH DIST 55","CRAWFORDSVILLE ELEMENTARY",2379,1945,,23037,402567,-
2102,"7/1/2000","LINN","SWEET HOME SCH DIST 55","FOSTER ELEMENTARY",2379,1940,,39030,402567,-
2102,"7/1/2000","LINN","SWEET HOME SCH DIST 55","HAWTHORNE ELEMENTARY",2379,1953,1964,24293,402567,-
2102,"7/1/2000","LINN","SWEET HOME SCH DIST 55","HOLLEY ELEMENTARY",2379,1948,,17763,402567,-
2102,"7/1/2000","LINN","SWEET HOME SCH DIST 55","OAK HEIGHTS ELEMENTARY",2379,1948,,34421,402567,-
2102,"7/1/2000","LINN","SWEET HOME SCH DIST 55","SWEET HOME JR HIGH",2379,1964,1969,53512,402567,-
2102,"7/1/2000","LINN","SWEET HOME SCH DIST 55","SWEET HOME HIGH",2379,1912,1976,175849,402567,-
2102,"7/1/2000","LINN","SWEET HOME SCH DIST 55","PLEASANT VALLEY KINDERGARTEN",2379,1953,1978,14182,402567,-
2225,"7/1/2000","WASCO","SOUTH WASCO COUNTY SCH DIST 1","MAUPIN ELEMENTARY",300,1930,1978,31691,76739,-
2225,"7/1/2000","WASCO","SOUTH WASCO COUNTY SCH DIST 1","WASCO COUNTY HIGH",300,1955,1998,42724,76739,-
2225,"7/1/2000","WASCO","SOUTH WASCO COUNTY SCH DIST 1","MODULAR WASCO COUNTY HIGH",300,1998,,2324,76739,-
2210,"7/1/2000","UMATILLA","UKIAH SCH DIST 80","UKIAH HIGH / ELEMENTARY",58,1929,1988,10740,19164,-
2210,"7/1/2000","UMATILLA","UKIAH SCH DIST 80","GYMNASIUM",58,1938,,7293,19164,-
2210,"7/1/2000","UMATILLA","UKIAH SCH DIST 80","SHOP",58,1972,,1131,19164,-
2044,"7/1/2000","JACKSON","ROGUE RIVER SCH DIST 35","ROGUE RIVER HIGH",1248,1975,1978,77578,167426,-
2044,"7/1/2000","JACKSON","ROGUE RIVER SCH DIST 35","ROGUE RIVER MIDDLE",1248,1920,1968,34253,167426,-
2044,"7/1/2000","JACKSON","ROGUE RIVER SCH DIST 35","EVANS VALLEY ELEMENTARY",1248,1924,1977,23811,167426,-
2044,"7/1/2000","JACKSON","ROGUE RIVER SCH DIST 35","ROGUE RIVER ELEMENTARY",1248,1950,1966,31784,167426,-
2188,"7/1/2000","MULTNOMAH","RIVERDALE SCH DIST 51J","Building #1:",453,1920,,16085,54210,-
2188,"7/1/2000","MULTNOMAH","RIVERDALE SCH DIST 51J","Building #2",453,1945,,16260,54210,-
2188,"7/1/2000","MULTNOMAH","RIVERDALE SCH DIST 51J","Building #3:",453,1950,,15415,54210,-
2188,"7/1/2000","MULTNOMAH","RIVERDALE SCH DIST 51J","Building #4:",453,1973,,2494,54210,-
2188,"7/1/2000","MULTNOMAH","RIVERDALE SCH DIST 51J","Music Building",453,1989,,2606,54210,-
2188,"7/1/2000","MULTNOMAH","RIVERDALE SCH DIST 51J","2 Addl Classrooms",453,1999,,1350,54210,-
1999,"7/1/2000","DOUGLAS","RIDDLE SCH DIST 70","RIDDLE MAINTENANCE SHOP",542,1960,,3875,102985,-
1999,"7/1/2000","DOUGLAS","RIDDLE SCH DIST 70","RIDDLE-GROUNDS EQUIPMENT SHED",542,1970,,1660,102985,-
1999,"7/1/2000","DOUGLAS","RIDDLE SCH DIST 70","RIDDLE ADMINISTRATIVE OFFICE",542,1978,,1850,102985,-
1999,"7/1/2000","DOUGLAS","RIDDLE SCH DIST 70","RIDDLE BUS BARN",542,1978,,4500,102985,-
1999,"7/1/2000","DOUGLAS","RIDDLE SCH DIST 70","RIDDLE ELEMENTARY",542,1956,,40000,102985,-
1999,"7/1/2000","DOUGLAS","RIDDLE SCH DIST 70","RIDDLE HIGH",542,1935,,49600,102985,-
1999,"7/1/2000","DOUGLAS","RIDDLE SCH DIST 70","DR BUILDING",542,1960,,1500,102985,-
2001,"7/1/2000","DOUGLAS","REEDSPORT SCH DIST 105","REEDSPORT DISTRICT OFFICE",901,1979,,3600,249045,-
